code,display,system
4706000,Chlorine monoxide,http://snomed.info/sct
4714006,^183m^Osmium,http://snomed.info/sct
4728000,Scopulariopsis proteinase,http://snomed.info/sct
4731004,Aluminum pyro powder,http://snomed.info/sct
4732006,"Oncogene protein P55, V-MYC",http://snomed.info/sct
4741001,Sodium folate preparation,http://snomed.info/sct
4746006,Hemoglobin Mito,http://snomed.info/sct
4753002,Triamcinolone dental paste,http://snomed.info/sct
4761007,CD30 - Cluster of differentiation antigen 30,http://snomed.info/sct
4762000,Platelet antigen HPA-3b,http://snomed.info/sct
4777008,Fluroxene,http://snomed.info/sct
4780009,Secbutabarbital sodium,http://snomed.info/sct
4786003,"beta-1,4-Mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase",http://snomed.info/sct
4789005,Blood group antibody Bultar,http://snomed.info/sct
4793004,Azobenzene reductase,http://snomed.info/sct
4814001,Valethamate,http://snomed.info/sct
4824009,MAO - Monoamine oxidase,http://snomed.info/sct
4825005,Peptidyl-glycinamidase,http://snomed.info/sct
4831008,Arabinose-5-phosphate isomerase,http://snomed.info/sct
4832001,Technetium (99m-Tc) mebrofenin,http://snomed.info/sct
4833006,"Glucan endo-1,3-alpha-glucosidase",http://snomed.info/sct
4844003,"3,3' Diiodothyronine",http://snomed.info/sct
4864008,AMP - Adenosine monophosphate,http://snomed.info/sct
4865009,Prolactin releasing factor preparation,http://snomed.info/sct
4872005,Glucosulfone,http://snomed.info/sct
4882006,Ichthyoallyeinotoxin,http://snomed.info/sct
4889002,Xylulokinase,http://snomed.info/sct
4901003,Pyruvate oxidase (coenzyme A-acetylating),http://snomed.info/sct
4925006,Oncogene protein V-ABC,http://snomed.info/sct
4962008,Tree bark,http://snomed.info/sct
4963003,Neutral amino acid,http://snomed.info/sct
4965005,Glutathione reductase,http://snomed.info/sct
4968007,Acumentin,http://snomed.info/sct
4986005,Magnesium borate,http://snomed.info/sct
5003005,Hemoglobin Swan River,http://snomed.info/sct
5004004,Blood group antibody Panzar,http://snomed.info/sct
5024000,Fresh water,http://snomed.info/sct
5031001,3-3'Dichlorobenzidine,http://snomed.info/sct
5043000,Erythrosin Y stain,http://snomed.info/sct
5045007,Oncogene protein TCL4,http://snomed.info/sct
5059000,^97^Technetium,http://snomed.info/sct
5060005,^132^Cesium,http://snomed.info/sct
5061009,Protein-methionine-S-oxide reductase,http://snomed.info/sct
5064001,Blood group antibody D 1276,http://snomed.info/sct
5067008,Antithyroid drugs,http://snomed.info/sct
5081005,RH31 (ISBT symbol),http://snomed.info/sct
5086000,Gelsolin,http://snomed.info/sct
5094007,Blood group antigen Rios,http://snomed.info/sct
5109006,Methylated-deoxyribonucleic acid-protein-cysteine methyltransferase,http://snomed.info/sct
5142007,Coagulation factor II Houston variant,http://snomed.info/sct
5160007,Metal compound,http://snomed.info/sct
5163009,Scombrotoxin,http://snomed.info/sct
5167005,Zinc chloride fumes,http://snomed.info/sct
5172001,Coagulation factor Xa,http://snomed.info/sct
5179005,Connective tissue fiber,http://snomed.info/sct
5200001,trans-Epoxysuccinate hydrolase,http://snomed.info/sct
5206007,Cyanate compound,http://snomed.info/sct
5226006,Flavone O^7^-beta-glucosyltransferase,http://snomed.info/sct
5250008,Thymus-independent antigen,http://snomed.info/sct
5252000,Hafnium radioisotope,http://snomed.info/sct
5253005,Hemoglobin Woodville,http://snomed.info/sct
5259009,Blood group antigen Braden,http://snomed.info/sct
5289002,Scilliroside,http://snomed.info/sct
5303002,Hemoglobin Hoshida,http://snomed.info/sct
5305009,Polynucleotide,http://snomed.info/sct
5307001,Blood group antigen Hamet,http://snomed.info/sct
5312000,^65^Zinc,http://snomed.info/sct
5323001,Uridine diphosphate glucuronic acid,http://snomed.info/sct
5330007,Actin-binding protein,http://snomed.info/sct
5339008,L-Glycol dehydrogenase,http://snomed.info/sct
5340005,Blood group antigen Swietlik,http://snomed.info/sct
5388008,Congenital lactase deficiency,http://snomed.info/sct
5392001,Propylene glycol monomethyl ether,http://snomed.info/sct
5395004,Pyridoxamine-phosphate oxidase,http://snomed.info/sct
5404007,Lymphocyte antigen CD45RA,http://snomed.info/sct
5405008,^60^Cobalt,http://snomed.info/sct
5406009,beta-L-Arabinosidase,http://snomed.info/sct
5420002,Accessory sinus mucus,http://snomed.info/sct
5439007,Blood group antibody Do^a^,http://snomed.info/sct
5442001,Page blue 83,http://snomed.info/sct
5453007,Iridium isotope,http://snomed.info/sct
5465006,Propitocaine hydrochloride,http://snomed.info/sct
5471000,Hemoglobin G-Coushatta,http://snomed.info/sct
5474008,Propionate-CoA ligase,http://snomed.info/sct
5477001,Ferric subsulfate,http://snomed.info/sct
5483003,Oxalate CoA-transferase,http://snomed.info/sct
5487002,Therapeutic agent,http://snomed.info/sct
5504009,Blood group antigen Fuerhart,http://snomed.info/sct
5511008,Inosinate nucleosidase,http://snomed.info/sct
5513006,"Immunoglobulin, Alpha chain",http://snomed.info/sct
5515004,Rhodium fumes,http://snomed.info/sct
5533005,Blood group antibody Kp^a^,http://snomed.info/sct
5537006,"Immunoglobulin, Delta chain",http://snomed.info/sct
5547009,^233^Plutonium,http://snomed.info/sct
5548004,2-Dehydro-3-deoxy-D-pentonate aldolase,http://snomed.info/sct
5568005,Hemoglobin Hijiyama,http://snomed.info/sct
5573004,Blood group antigen Oca,http://snomed.info/sct
5589001,Licodione O^2'^-methyltransferase,http://snomed.info/sct
5590005,Beryllium radioisotope,http://snomed.info/sct
5606003,Dexamethasone nasal preparation,http://snomed.info/sct
5628003,Hemoglobin I-High Wycombe,http://snomed.info/sct
5629006,Cytidylic acid,http://snomed.info/sct
5637003,HLA-DQw6 antigen,http://snomed.info/sct
5641004,Valproate semisodium,http://snomed.info/sct
5647000,Griseofulvin ultramicrosize,http://snomed.info/sct
5656008,^116m^Antimony,http://snomed.info/sct
5657004,Coal tar topical solution,http://snomed.info/sct
5659001,Hemoglobin J-Tongariki,http://snomed.info/sct
5670008,Gold isotope,http://snomed.info/sct
5681006,Ceftizoxime sodium,http://snomed.info/sct
5691000,Absorbable gelatin sponge,http://snomed.info/sct
5692007,Cyanocobalamin Co^58^,http://snomed.info/sct
5699003,Somatomedin C,http://snomed.info/sct
5700002,Blood group antibody Gomez,http://snomed.info/sct
5702005,^106m^Silver,http://snomed.info/sct
5704006,Galactokinase,http://snomed.info/sct
5705007,"1,3-Propanediol dehydrogenase",http://snomed.info/sct
5739006,Stramonium,http://snomed.info/sct
5746002,^118m^Antimony,http://snomed.info/sct
5757007,HLA-Cw8 antigen,http://snomed.info/sct
5762008,Heterogeneous nuclear RNA,http://snomed.info/sct
5764009,^242^Plutonium,http://snomed.info/sct
5774007,White petrolatum,http://snomed.info/sct
5776009,Anesthetic,http://snomed.info/sct
5800007,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,http://snomed.info/sct
5826002,Ethyl-4-bis-(hydroxypropyl)-1-aminobenzoate,http://snomed.info/sct
5827006,Crotonaldehyde,http://snomed.info/sct
5829009,Hemoglobin Vaasa,http://snomed.info/sct
5830004,Hemoglobin Bart,http://snomed.info/sct
5840001,Blood group antibody Wj,http://snomed.info/sct
5858007,^110m^Indium,http://snomed.info/sct
5863006,Vitexin beta-glucosyltransferase,http://snomed.info/sct
5896008,Hellebrin,http://snomed.info/sct
5899001,Bacterial structural gene,http://snomed.info/sct
5907009,Quinidine polygalacturonate,http://snomed.info/sct
5910002,"Oncogene protein PP60, V-SRC",http://snomed.info/sct
5915007,Blood group antigen Gladding,http://snomed.info/sct
5927005,Lactaldehyde dehydrogenase,http://snomed.info/sct
5931004,Technetium (99m-Tc) sulfur colloid,http://snomed.info/sct
5950004,"3',5'-Cyclic-nucleotide phosphodiesterase",http://snomed.info/sct
5977008,Blood group antigen Bullock,http://snomed.info/sct
5989005,"Immunoglobulin, GM>17< allotype",http://snomed.info/sct
5991002,D-Fuconate dehydratase,http://snomed.info/sct
6021003,^88^Yttrium,http://snomed.info/sct
6028009,Triamcinolone preparation,http://snomed.info/sct
6038004,Oxygen radioisotope,http://snomed.info/sct
6043006,Bone cement,http://snomed.info/sct
6054001,Doxylamine succinate,http://snomed.info/sct
6056004,Blood group antibody Wk^a^,http://snomed.info/sct
6067003,Orciprenaline,http://snomed.info/sct
6068008,Blood group antigen Mil,http://snomed.info/sct
6071000,Coal tar preparation,http://snomed.info/sct
6083003,Hydroxylysine,http://snomed.info/sct
6085005,Synovial fluid,http://snomed.info/sct
6088007,Benzfetamine hydrochloride,http://snomed.info/sct
6089004,Lochia alba,http://snomed.info/sct
6091007,Blood group antibody L Harris,http://snomed.info/sct
6107003,Asparagusate reductase (NADH),http://snomed.info/sct
6109000,Aromatic-amino-acid aminotransferase,http://snomed.info/sct
6115000,Blood group antibody Anuszewska,http://snomed.info/sct
6116004,Oxymetholone preparation,http://snomed.info/sct
6122008,Class Ia antiarrhythmic drug,http://snomed.info/sct
6135004,Blood group antigen Duck,http://snomed.info/sct
6138002,Blood group antigen Le Provost,http://snomed.info/sct
6170002,Heat labile antibody,http://snomed.info/sct
6172005,Fatty-acid methyltransferase,http://snomed.info/sct
6178009,Lymphocyte antigen CD63,http://snomed.info/sct
6179001,o-Methy-bufotenine,http://snomed.info/sct
6182006,Chloroacetone,http://snomed.info/sct
6197009,Blood group antigen Zd,http://snomed.info/sct
6237004,Bemegride,http://snomed.info/sct
6247001,Folic acid preparation,http://snomed.info/sct
6257000,Sodium chloride Na^22^,http://snomed.info/sct
6259002,Hydrogen peroxide solution 3%,http://snomed.info/sct
6260007,Protokylol,http://snomed.info/sct
6261006,Indoklon,http://snomed.info/sct
6263009,Plant residue,http://snomed.info/sct
6264003,Diazinon,http://snomed.info/sct
6287006,Methidathion,http://snomed.info/sct
6291001,N-Acetylglucosamine-1-phosphodiester N-acetylglucosaminidase,http://snomed.info/sct
6301006,^178^Tantalum,http://snomed.info/sct
6310003,Particulate antigen,http://snomed.info/sct
6314007,Phenol beta-glucosyltransferase,http://snomed.info/sct
6338006,Imidazolonepropionase,http://snomed.info/sct
6356006,Chlorodiallylacetamide,http://snomed.info/sct
6360009,Kallidin II,http://snomed.info/sct
6367007,^95m^Technetium,http://snomed.info/sct
6369005,Penicillin -class of antibiotic-,http://snomed.info/sct
6386004,N-Acetylneuraminate O^4^-acetyltransferase,http://snomed.info/sct
6394006,Phentermine hydrochloride,http://snomed.info/sct
6401007,Lichenase,http://snomed.info/sct
6422001,HLA-DRw14 antigen,http://snomed.info/sct
6425004,Antihistamine,http://snomed.info/sct
6451002,Chlorobenzilate,http://snomed.info/sct
6455006,Chloroprene,http://snomed.info/sct
6469006,delta^1^-Piperideine-2-carboxylate reductase,http://snomed.info/sct
6478000,6-Phosphofructokinase,http://snomed.info/sct
6495008,Fibrinogen Montreal II,http://snomed.info/sct
6507009,Blood group antigen Much,http://snomed.info/sct
6516008,Indium^111^-Fe(OH)>3<,http://snomed.info/sct
6517004,Butyrophenone derivative antipsychotic agent,http://snomed.info/sct
6524003,Distilled spirits,http://snomed.info/sct
6526001,Nalorphine,http://snomed.info/sct
6529008,Blood group antigen Cl^a^,http://snomed.info/sct
6532006,Macrophage activating factor,http://snomed.info/sct
6590001,Galactosylceramidase,http://snomed.info/sct
6592009,HLA-Dw12 antigen,http://snomed.info/sct
6602005,Aminoacridine,http://snomed.info/sct
6611005,Diethylaminoethanol,http://snomed.info/sct
6612003,Chloramphenicol sodium succinate,http://snomed.info/sct
6619007,Bilirubin Y transport protein,http://snomed.info/sct
6642000,Opsonin,http://snomed.info/sct
6644004,Homoserine dehydrogenase,http://snomed.info/sct
6652001,Calcium pantothenate preparation,http://snomed.info/sct
6671004,Blood group antigen Caw,http://snomed.info/sct
6672006,Phosphoadenylate 3'-nucleotidase,http://snomed.info/sct
6699008,Titanium radioisotope,http://snomed.info/sct
6701008,Lissamine fast red B,http://snomed.info/sct
6702001,Ethyl mercaptoethyl diethyl thiophosphate,http://snomed.info/sct
6709005,Gentamicin 2''-nucleotidyltransferase,http://snomed.info/sct
6713003,^91^Yttrium,http://snomed.info/sct
6716006,Abortient agent,http://snomed.info/sct
6717002,Nifuroxime,http://snomed.info/sct
6725000,Methylene blue stain,http://snomed.info/sct
6730001,^234^Uranium,http://snomed.info/sct
6741004,Anti DNA antibody,http://snomed.info/sct
6755007,TL antigen,http://snomed.info/sct
6786001,Silver difluoride,http://snomed.info/sct
6792007,Veratrine,http://snomed.info/sct
6808006,Ferrous iron compound,http://snomed.info/sct
6809003,Phomopsin,http://snomed.info/sct
6814004,Discadenine synthase,http://snomed.info/sct
6817006,Oxidized glutathione,http://snomed.info/sct
6826009,Sterol hormone,http://snomed.info/sct
6837005,Dextropropoxyphene napsylate,http://snomed.info/sct
6854002,^188^Platinum,http://snomed.info/sct
6865007,Theophylline calcium salicylate,http://snomed.info/sct
6873003,Cefapirin sodium,http://snomed.info/sct
6879004,"5,8,11-Eicosatrienoic acid",http://snomed.info/sct
6881002,Magnesium fumes,http://snomed.info/sct
6884005,(S)-3-Amino-2-methylpropionate aminotransferase,http://snomed.info/sct
6890009,3-Deoxy-manno-octulosonate-8-phosphatase,http://snomed.info/sct
6896003,Thiopurine methyltransferase,http://snomed.info/sct
6911008,Deoxycytidylate methyltransferase,http://snomed.info/sct
6916003,Bowieine,http://snomed.info/sct
6924008,Exopolyphosphatase,http://snomed.info/sct
6925009,Leucine acetyltransferase,http://snomed.info/sct
6927001,^121^Tin,http://snomed.info/sct
6937006,Thymidylate synthase,http://snomed.info/sct
6945001,Blood group antigen Le^bH^,http://snomed.info/sct
6952004,^121m^Tin,http://snomed.info/sct
6958000,Blood group antibody Frando,http://snomed.info/sct
6961004,Lysolecithin acylmutase,http://snomed.info/sct
6970001,4-Hydroxyproline epimerase,http://snomed.info/sct
6973004,Chromium^51^ chloride,http://snomed.info/sct
6992002,Triflupromazine hydrochloride,http://snomed.info/sct
6993007,Seminal fluid,http://snomed.info/sct
6999006,Ammonium compound,http://snomed.info/sct
7008002,"beta-Carotene 15,15'-dioxygenase",http://snomed.info/sct
7018007,Malate-CoA ligase,http://snomed.info/sct
7029006,Blood group antigen Greenlee,http://snomed.info/sct
7030001,Globoside,http://snomed.info/sct
7045008,Lycorine,http://snomed.info/sct
7047000,Asphyxiant atmosphere,http://snomed.info/sct
7049002,Pyruvate carboxylase,http://snomed.info/sct
7054006,Hemoglobin Poissy,http://snomed.info/sct
7056008,3-Propylmalate synthase,http://snomed.info/sct
7059001,N-Acylneuraminate-9-phosphatase,http://snomed.info/sct
7061005,Anthocyanidin O^3^-glucosyltransferase,http://snomed.info/sct
7070008,Convallamarin,http://snomed.info/sct
7084003,Fibrinogen Buenos Aires II,http://snomed.info/sct
7110002,^69^Germanium,http://snomed.info/sct
7120007,Antigen,http://snomed.info/sct
7132006,^73^Gallium,http://snomed.info/sct
7139002,Acid-CoA ligase (GDP-forming),http://snomed.info/sct
7140000,Radiographic contrast media,http://snomed.info/sct
7146006,Cyclohexene oxide,http://snomed.info/sct
7152007,Chlorthion,http://snomed.info/sct
7156005,Phosphorus isotope,http://snomed.info/sct
7158006,HLA-Dw19 antigen,http://snomed.info/sct
7161007,Complement component C2a,http://snomed.info/sct
7179006,Prekallikrein,http://snomed.info/sct
7191002,Methenyltetrahydrofolate cyclohydrolase,http://snomed.info/sct
7208009,Thiol oxidase,http://snomed.info/sct
7211005,Blood group antibody Haakestad,http://snomed.info/sct
7230005,Brucella vaccine,http://snomed.info/sct
7235000,Ethylenediamine derivative antihistamine,http://snomed.info/sct
7237008,Galactonate dehydratase,http://snomed.info/sct
7243005,Methyl isocyanate,http://snomed.info/sct
7269004,Th - Thorium,http://snomed.info/sct
7271004,Mixed dust,http://snomed.info/sct
7280004,dTDP4-dehydrorhamnose reductase,http://snomed.info/sct
7281000,Technetium (99m-Tc) lidofenin,http://snomed.info/sct
7284008,Mercaptan compound,http://snomed.info/sct
7292004,Product containing indocyanine green,http://snomed.info/sct
7294003,tert-Butyl acetate,http://snomed.info/sct
7302008,Ambuphylline,http://snomed.info/sct
7318002,Bacteriochlorophyll,http://snomed.info/sct
7321000,Pyrimidine,http://snomed.info/sct
7328006,Red petrolatum,http://snomed.info/sct
7337006,Blood group antibody Tr^a^,http://snomed.info/sct
7348004,Factor II,http://snomed.info/sct
7382005,Aminoalcohol ester,http://snomed.info/sct
7401000,Heme-hemopexin complex,http://snomed.info/sct
7411007,Blood group antibody HLA-B8,http://snomed.info/sct
7427000,Sepiapterin reductase,http://snomed.info/sct
7434003,Erythrosin B stain,http://snomed.info/sct
7451005,Tobramycin ophthalmic agent,http://snomed.info/sct
7470000,p-tert-Butyltoluene,http://snomed.info/sct
7489000,Homocytotropic antibody,http://snomed.info/sct
7503004,^72^Gallium,http://snomed.info/sct
7515000,Hepatotoxic mycotoxin,http://snomed.info/sct
7537007,Stizolobinate synthase,http://snomed.info/sct
7547005,Hemoglobin Lincoln Park,http://snomed.info/sct
7549008,Fibrinogen Bethesda I,http://snomed.info/sct
7561000,Dexamethasone preparation,http://snomed.info/sct
7588005,Blood group antibody Sk^a^,http://snomed.info/sct
7616007,Blood group antibody Pruitt,http://snomed.info/sct
7624002,Sodium perborate product,http://snomed.info/sct
7648006,HLA-Bw70 antigen,http://snomed.info/sct
7661006,Fish bone,http://snomed.info/sct
7670009,Aminobutyraldehyde dehydrogenase,http://snomed.info/sct
